2015-02-20 12:29:54.409 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Flagellation
2015-02-20 12:29:58.928 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id effect_tooltip_stress_format and subid 0
2015-02-20 12:29:58.928 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Stress %+d
2015-02-20 12:30:00.848 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving file D:\Users\jdallard\Documents\GitHub\DarkestDungeonFr\localization - WORKSPACE\actor.string_table.xml
2015-02-20 12:30:03.170 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - File edited is : curios.string_table.xml
2015-02-20 12:30:03.172 [SwingWorker-pool-4-thread-7] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Loading translation file D:\Users\jdallard\Documents\GitHub\DarkestDungeonFr\localization - WORKSPACE\curios.string_table.xml
2015-02-20 12:30:03.192 [SwingWorker-pool-4-thread-7] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Parsing source language english
2015-02-20 12:30:03.198 [SwingWorker-pool-4-thread-7] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - This file contains 341 elements to translate.
2015-02-20 12:30:03.198 [SwingWorker-pool-4-thread-7] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Parsing 341 elements...
2015-02-20 12:30:03.688 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Done loading file content !
2015-02-20 12:30:07.809 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_curio_title_nothing and subid 0
2015-02-20 12:30:07.809 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Error - no curio found!
2015-02-20 12:30:09.840 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_curio_content_nothing and subid 0
2015-02-20 12:30:09.841 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Error - no curio found!
2015-02-20 12:30:16.201 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id curio_tooltip_item_slot_reliquary and subid 0
2015-02-20 12:30:16.201 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Blah blah
2015-02-20 12:30:23.161 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving file D:\Users\jdallard\Documents\GitHub\DarkestDungeonFr\localization - WORKSPACE\curios.string_table.xml
2015-02-20 12:30:26.218 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - File edited is : help.string_table.xml
2015-02-20 12:30:26.220 [SwingWorker-pool-4-thread-8] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Loading translation file D:\Users\jdallard\Documents\GitHub\DarkestDungeonFr\localization - WORKSPACE\help.string_table.xml
2015-02-20 12:30:26.232 [SwingWorker-pool-4-thread-8] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Parsing source language english
2015-02-20 12:30:26.235 [SwingWorker-pool-4-thread-8] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - This file contains 151 elements to translate.
2015-02-20 12:30:26.235 [SwingWorker-pool-4-thread-8] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Parsing 151 elements...
2015-02-20 12:30:26.361 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Done loading file content !
